profil,date,conso_ref
P015,2022-01-04,1.57401609
P015,2022-01-05,1.57463242
P015,2022-01-06,1.57614447
P015,2022-01-07,1.57804161
P015,2022-01-08,1.09117973
P015,2022-01-09,1.09207506
P015,2022-01-10,1.5809906
P015,2022-01-11,1.58174201
P015,2022-01-12,1.58267152
P015,2022-01-13,1.58400479
P015,2022-01-14,1.58492429
P015,2022-01-15,1.09830316
P015,2022-01-16,1.0990858
P015,2022-01-17,1.58715704
P015,2022-01-18,1.58793349
P015,2022-01-19,1.58858083
P015,2022-01-20,1.58886254
P015,2022-01-21,1.58931562
P015,2022-01-22,1.1029873
P015,2022-01-23,1.10327233
P015,2022-01-24,1.58995172
P015,2022-01-25,1.59021148
P015,2022-01-26,1.59072367
P015,2022-01-27,1.59046819
P015,2022-01-28,1.58994305
P015,2022-01-29,1.10356485
P015,2022-01-30,1.10307529
P015,2022-01-31,1.58872301
P015,2022-02-01,1.58835404
P015,2022-02-02,1.58764826
P015,2022-02-03,1.58616751
P015,2022-02-04,1.58478379
P015,2022-02-05,1.09870936
P015,2022-02-06,1.09769414
P015,2022-02-07,1.58072417
P015,2022-02-08,1.57944421
P015,2022-02-09,1.57818641
P015,2022-02-10,1.57580306
P015,2022-02-11,1.57311979
P015,2022-02-12,1.0877067
P015,2022-02-13,1.08510369
P015,2022-02-14,1.56515837
P015,2022-02-15,1.56310979
P015,2022-02-16,1.56064907
P015,2022-02-17,1.55659611
P015,2022-02-18,1.55272041
P015,2022-02-19,1.06897156
P015,2022-02-20,1.06543041
P015,2022-02-21,1.54131464
P015,2022-02-22,1.53790368
P015,2022-02-23,1.53392399
P015,2022-02-24,1.52884127
P015,2022-02-25,1.52383966
P015,2022-02-26,1.0427423
P015,2022-02-27,1.03821299
P015,2022-02-28,1.50883885
P015,2022-03-01,1.50318707
P015,2022-03-02,1.49861533
P015,2022-03-03,1.4920048
P015,2022-03-04,1.48597567
P015,2022-03-05,1.00833115
P015,2022-03-06,1.00371182
P015,2022-03-07,1.46724043
P015,2022-03-08,1.46122619
P015,2022-03-09,1.45450873
P015,2022-03-10,1.44796375
P015,2022-03-11,1.44086816
P015,2022-03-12,0.96979118
P015,2022-03-13,0.9634327
P015,2022-03-14,1.42015911
P015,2022-03-15,1.41261575
P015,2022-03-16,1.40554876
P015,2022-03-17,1.39802241
P015,2022-03-18,1.39040233
P015,2022-03-19,0.92600189
P015,2022-03-20,0.92052864
P015,2022-03-21,1.3680857
P015,2022-03-22,1.36046137
P015,2022-03-23,1.35267782
P015,2022-03-24,1.34422471
P015,2022-03-25,1.33704205
P015,2022-03-26,0.88170231
P015,2022-03-27,0.8757256
P015,2022-03-28,1.31402846
P015,2022-03-29,1.30597167
P015,2022-03-30,1.29836844
P015,2022-03-31,1.29002417
P015,2022-04-01,1.28612373
P015,2022-04-02,0.8393720124891605
P015,2022-04-03,0.8338848
P015,2022-04-04,1.2633564544034874
P015,2022-04-05,1.2555157072017435
P015,2022-04-06,1.2476749600000001
P015,2022-04-07,1.23978254
P015,2022-04-08,1.23286197
P015,2022-04-09,0.7981643781385213
P015,2022-04-10,0.79250031
P015,2022-04-11,1.2112992188069749
P015,2022-04-12,1.20335128
P015,2022-04-13,1.19581208
P015,2022-04-14,1.18864948
P015,2022-04-15,1.18124271
P015,2022-04-16,0.7595671594552528
P015,2022-04-17,0.75449381
P015,2022-04-18,0.74933153
P015,2022-04-19,1.15335508
P015,2022-04-20,1.14627084
P015,2022-04-21,1.13939063
P015,2022-04-22,1.13300919
P015,2022-04-23,0.7242814624422828
P015,2022-04-24,0.71917344
P015,2022-04-25,1.1118134574620169
P015,2022-04-26,1.10530409
P015,2022-04-27,1.09849104
P015,2022-04-28,1.09192547
P015,2022-04-29,1.08527577
P015,2022-04-30,0.6896128107756161
P015,2022-05-01,0.68462682
P015,2022-05-02,1.0639553774620167
P015,2022-05-03,1.05737022
P015,2022-05-04,1.05058832
P015,2022-05-05,1.04392053
P015,2022-05-06,1.03676222
P015,2022-05-07,0.6540913598845656
P015,2022-05-08,0.64884476
P015,2022-05-09,1.0154450762689915
P015,2022-05-10,1.0081233
P015,2022-05-11,1.00123461
P015,2022-05-12,0.99446881
P015,2022-05-13,0.9873688855965126
P015,2022-05-14,0.6185588546536966
P015,2022-05-15,0.61297018
P015,2022-05-16,0.9669562533333333
P015,2022-05-17,0.95998947
P015,2022-05-18,0.95299135
P015,2022-05-19,0.94616733
P015,2022-05-20,0.93911468
P015,2022-05-21,0.5758829101154345
P015,2022-05-22,0.56964897
P015,2022-05-23,0.9075960294034875
P015,2022-05-24,0.896572034105231
P015,2022-05-25,0.88492718
P015,2022-05-26,0.5373334998614787
P015,2022-05-27,0.8657385
P015,2022-05-28,0.5235462697229575
P015,2022-05-29,0.51616261
P015,2022-05-30,0.8462201625379829
P015,2022-05-31,0.83922295
P015,2022-06-01,0.83251217
P015,2022-06-02,0.82628514
P015,2022-06-03,0.82007427
P015,2022-06-04,0.48718236732684816
P015,2022-06-05,0.48210487
P015,2022-06-06,0.47750576
P015,2022-06-07,0.79446963
P015,2022-06-08,0.78834976
P015,2022-06-09,0.78271833
P015,2022-06-10,0.77617119
P015,2022-06-11,0.45440892577561615
P015,2022-06-12,0.44969155
P015,2022-06-13,0.7593866296023251
P015,2022-06-14,0.75371264
P015,2022-06-15,0.75196144
P015,2022-06-16,0.7498276
P015,2022-06-17,0.74771879
P015,2022-06-18,0.43081667100648496
P015,2022-06-19,0.42824218
P015,2022-06-20,0.7415751466666667
P015,2022-06-21,0.73954494
P015,2022-06-22,0.73756952
P015,2022-06-23,0.73562236
P015,2022-06-24,0.73370396
P015,2022-06-25,0.417878718529832
P015,2022-06-26,0.42044734
P015,2022-06-27,0.7281566633333334
P015,2022-06-28,0.72632759
P015,2022-06-29,0.72456012
P015,2022-06-30,0.72282417
P015,2022-07-01,0.72112018
P015,2022-07-02,0.41434012833333334
P015,2022-07-03,0.41333066
P015,2022-07-04,0.71623738
P015,2022-07-05,0.71463179
P015,2022-07-06,0.71309348
P015,2022-07-07,0.7115894
P015,2022-07-08,0.71011989
P015,2022-07-09,0.40786092166666665
P015,2022-07-10,0.40695843
P015,2022-07-11,0.7059576433333333
P015,2022-07-12,0.70459383
P015,2022-07-13,0.70330177
P015,2022-07-14,0.40367235
P015,2022-07-15,0.70082688
P015,2022-07-16,0.39849761666666667
P015,2022-07-17,0.39591025
P015,2022-07-18,0.6892184633333334
P015,2022-07-19,0.68537377
P015,2022-07-20,0.68160405
P015,2022-07-21,0.67787213
P015,2022-07-22,0.67417814
P015,2022-07-23,0.37542000333333336
P015,2022-07-24,0.37201506
P015,2022-07-25,0.66336361
P015,2022-07-26,0.65978429
P015,2022-07-27,0.6562819
P015,2022-07-28,0.6528181
P015,2022-07-29,0.64939298
P015,2022-07-30,0.352262585
P015,2022-07-31,0.34898083
P015,2022-08-01,0.6414846633333333
P015,2022-08-02,0.63922371
P015,2022-08-03,0.63599241
P015,2022-08-04,0.63279988
P015,2022-08-05,0.62964609
P015,2022-08-06,0.33311863999999997
P015,2022-08-07,0.32996136
P015,2022-08-08,0.6204552266666666
P015,2022-08-09,0.61741734
P015,2022-08-10,0.61445638
P015,2022-08-11,0.61153372
P015,2022-08-12,0.60864925
P015,2022-08-13,0.31169826666666667
P015,2022-08-14,0.30866468
P015,2022-08-15,0.30569212
P015,2022-08-16,0.60418495
P015,2022-08-17,0.60818379
P015,2022-08-18,0.61221982
P015,2022-08-19,0.61629286
P015,2022-08-20,0.32459978716278487
P015,2022-08-21,0.32838367
P015,2022-08-22,0.6281397190228653
P015,2022-08-23,0.63295045
P015,2022-08-24,0.63720497
P015,2022-08-25,0.64149501
P015,2022-08-26,0.64582027
P015,2022-08-27,0.3520415381024644
P015,2022-08-28,0.3556129
P015,2022-08-29,0.6590384333333332
P015,2022-08-30,0.66346742
P015,2022-08-31,0.6679641
P015,2022-09-01,0.66894318
P015,2022-09-02,0.67842529
P015,2022-09-03,0.39617547910894957
P015,2022-09-04,0.40339919
P015,2022-09-05,0.7104958862689917
P015,2022-09-06,0.72087937
P015,2022-09-07,0.7316883
P015,2022-09-08,0.74205947
P015,2022-09-09,0.75339724
P015,2022-09-10,0.4596222884487678
P015,2022-09-11,0.46918014
P015,2022-09-12,0.7868309921403079
P015,2022-09-13,0.79716701
P015,2022-09-14,0.80818007
P015,2022-09-15,0.81968868
P015,2022-09-16,0.82673671
P015,2022-09-17,0.5177793108910506
P015,2022-09-18,0.52577743
P015,2022-09-19,0.8467494000000001
P015,2022-09-20,0.85298445
P015,2022-09-21,0.85593616
P015,2022-09-22,0.86155229
P015,2022-09-23,0.86867071
P015,2022-09-24,0.5515711848845656
P015,2022-09-25,0.55532478
P015,2022-09-26,0.8899025503976752
P015,2022-09-27,0.89717403
P015,2022-09-28,0.90403045
P015,2022-09-29,0.9110908
P015,2022-09-30,0.91848305
P015,2022-10-01,0.5885846316666666
P015,2022-10-02,0.59412295
P015,2022-10-03,0.9411609062689915
P015,2022-10-04,0.94825087
P015,2022-10-05,0.95553375
P015,2022-10-06,0.96293871
P015,2022-10-07,0.97088443
P015,2022-10-08,0.6292457467821012
P015,2022-10-09,0.63528708
P015,2022-10-10,0.9945487707953501
P015,2022-10-11,1.0029453
P015,2022-10-12,1.01029637
P015,2022-10-13,1.0182684
P015,2022-10-14,1.02759834
P015,2022-10-15,0.6738608901154344
P015,2022-10-16,0.68054882
P015,2022-10-17,1.0529279474620168
P015,2022-10-18,1.06193815
P015,2022-10-19,1.07022661
P015,2022-10-20,1.07815231
P015,2022-10-21,1.08726693
P015,2022-10-22,0.7218281298845656
P015,2022-10-23,0.72854338
P015,2022-10-24,1.11474135920465
P015,2022-10-25,1.12324841
P015,2022-10-26,1.13152172
P015,2022-10-27,1.1403316
P015,2022-10-28,1.14923159
P015,2022-10-29,0.7703084575577172
P015,2022-10-30,0.77733351
P015,2022-10-31,1.17647481
P015,2022-11-01,0.79152004
P015,2022-11-02,1.19432907
P015,2022-11-03,1.20338524
P015,2022-11-04,1.21193193
P015,2022-11-05,0.8197672757229574
P015,2022-11-06,0.82633904
P015,2022-11-07,1.2386763245263586
P015,2022-11-08,1.24820175
P015,2022-11-09,1.25652994
P015,2022-11-10,1.26528226
P015,2022-11-11,0.86014083
P015,2022-11-12,0.8674085723268484
P015,2022-11-13,0.87418627
P015,2022-11-14,1.299403507462017
P015,2022-11-15,1.30844623
P015,2022-11-16,1.31649837
P015,2022-11-17,1.32451339
P015,2022-11-18,1.33320151
P015,2022-11-19,0.9124081684487679
P015,2022-11-20,0.91897554
P015,2022-11-21,1.3568411966666665
P015,2022-11-22,1.36468283
P015,2022-11-23,1.3718905
P015,2022-11-24,1.37923523
P015,2022-11-25,1.38704605
P015,2022-11-26,0.9534053829870298
P015,2022-11-27,0.95858378
P015,2022-11-28,1.4087304662689915
P015,2022-11-29,1.41562685
P015,2022-11-30,1.42182828
P015,2022-12-01,1.42809428
P015,2022-12-02,1.4349828
P015,2022-12-03,0.9887173048845656
P015,2022-12-04,0.99346144
P015,2022-12-05,1.4544238654736414
P015,2022-12-06,1.45968653
P015,2022-12-07,1.46527996
P015,2022-12-08,1.4706333
P015,2022-12-09,1.47665547
P015,2022-12-10,1.0183728098845655
P015,2022-12-11,1.02230981
P015,2022-12-12,1.4930937725379831
P015,2022-12-13,1.49787271
P015,2022-12-14,1.50205533
P015,2022-12-15,1.50682289
P015,2022-12-16,1.5111883
P015,2022-12-17,1.0435852028715955
P015,2022-12-18,1.04628946
P015,2022-12-19,1.5259622450759665
P015,2022-12-20,1.52930107
P015,2022-12-21,1.53323461
P015,2022-12-22,1.53637225
P015,2022-12-23,1.54113587
P015,2022-12-24,1.0637821264357978
P015,2022-12-25,1.0661945
P015,2022-12-26,1.5523958333333336
P015,2022-12-27,1.55587858
P015,2022-12-28,1.55876551
P015,2022-12-29,1.56147941
P015,2022-12-30,1.5658216
P015,2022-12-31,1.0797451126731517
P015,2023-01-01,1.08221971
P015,2023-01-02,1.5716646466666666
P015,2023-01-03,1.57309322
P015,2023-01-04,1.57401609
P015,2023-01-05,1.57463242
P015,2023-01-06,1.57614447
P015,2023-01-07,1.0904301920959794
P015,2023-01-08,1.09117973
P015,2023-01-09,1.5802145562689915
P015,2023-01-10,1.5809906
P015,2023-01-11,1.58174201
P015,2023-01-12,1.58267152
P015,2023-01-13,1.58400479
P015,2023-01-14,1.0973468174422827
P015,2023-01-15,1.09830316
P015,2023-01-16,1.586619742935658
P015,2023-01-17,1.58715704
P015,2023-01-18,1.58793349
P015,2023-01-19,1.58858083
P015,2023-01-20,1.58886254
P015,2023-01-21,1.1023370499999998
P015,2023-01-22,1.1029873
P015,2023-01-23,1.5899466396023252
P015,2023-01-24,1.58995172
P015,2023-01-25,1.59021148
P015,2023-01-26,1.59072367
P015,2023-01-27,1.59046819
P015,2023-01-28,1.103434422557717
P015,2023-01-29,1.10356485
P015,2023-01-30,1.5887157841286839
P015,2023-01-31,1.58872301
P015,2023-02-01,1.58835404
P015,2023-02-02,1.58764826
P015,2023-02-03,1.58616751
P015,2023-02-04,1.0996003632178988
P015,2023-02-05,1.09870936
P015,2023-02-06,1.5818704237310086
P015,2023-02-07,1.58072417
P015,2023-02-08,1.57944421
P015,2023-02-09,1.57818641
P015,2023-02-10,1.57580306
P015,2023-02-11,1.0896979697691311
P015,2023-02-12,1.0877067
P015,2023-02-13,1.5680191296023251
P015,2023-02-14,1.56515837
P015,2023-02-15,1.56310979
P015,2023-02-16,1.56064907
P015,2023-02-17,1.55659611
P015,2023-02-18,1.0719869447691313
P015,2023-02-19,1.06897156
P015,2023-02-20,1.5455304692046499
P015,2023-02-21,1.54131464
P015,2023-02-22,1.53790368
P015,2023-02-23,1.53392399
P015,2023-02-24,1.52884127
P015,2023-02-25,1.0468503481024645
P015,2023-02-26,1.0427423
P015,2023-02-27,1.5142530258713165
P015,2023-02-28,1.50883885
P015,2023-03-01,1.50318707
P015,2023-03-02,1.49861533
P015,2023-03-03,1.4920048
P015,2023-03-04,1.0140465236472116
P015,2023-03-05,1.00833115
P015,2023-03-06,1.4738994158713163
P015,2023-03-07,1.46724043
P015,2023-03-08,1.46122619
P015,2023-03-09,1.45450873
P015,2023-03-10,1.44796375
P015,2023-03-11,0.9751179235642023
P015,2023-03-12,0.96979118
P015,2023-03-13,1.4270621266666665
P015,2023-03-14,1.42015911
P015,2023-03-15,1.41261575
P015,2023-03-16,1.40554876
P015,2023-03-17,1.39802241
P015,2023-03-18,0.9323220324422826
P015,2023-03-19,0.92600189
P015,2023-03-20,1.3761454354736415
P015,2023-03-21,1.3680857
P015,2023-03-22,1.36046137
P015,2023-03-23,1.35267782
P015,2023-03-24,1.34422471
P015,2023-03-25,0.8884183873268483
P015,2023-03-26,0.88170231
P015,2023-03-27,1.3214927037310082
P015,2023-03-28,1.31402846
P015,2023-03-29,1.30597167
P015,2023-03-30,1.29836844
P015,2023-03-31,1.29002417
P015,2023-04-01,0.8458393142857143
P015,2023-04-02,0.8393720124891605
P015,2023-04-03,1.2711972016052309
P015,2023-04-04,1.2633564544034874
P015,2023-04-05,1.2555157072017435
P015,2023-04-06,1.2476749600000001
P015,2023-04-07,1.23978254
P015,2023-04-08,0.8043184909307394
P015,2023-04-09,0.7981643781385213
P015,2023-04-10,0.79250031
P015,2023-04-11,1.2112992188069749
P015,2023-04-12,1.20335128
P015,2023-04-13,1.19581208
P015,2023-04-14,1.18864948
P015,2023-04-15,0.7651305535642022
P015,2023-04-16,0.7595671594552528
P015,2023-04-17,1.16711546
P015,2023-04-18,1.1608561288069748
P015,2023-04-19,1.15335508
P015,2023-04-20,1.14627084
P015,2023-04-21,1.13939063
P015,2023-04-22,0.7293894848845657
P015,2023-04-23,0.7242814624422828
P015,2023-04-24,1.1189436837310083
P015,2023-04-25,1.1118134574620169
P015,2023-04-26,1.10530409
P015,2023-04-27,1.09849104
P015,2023-04-28,1.09192547
P015,2023-04-29,0.6945988015512322
P015,2023-04-30,0.6896128107756161
P015,2023-05-01,0.68462682
P015,2023-05-02,1.0639553774620167
P015,2023-05-03,1.05737022
P015,2023-05-04,1.05058832
P015,2023-05-05,1.04392053
P015,2023-05-06,0.6593379597691311
P015,2023-05-07,0.6540913598845656
P015,2023-05-08,0.64884476
P015,2023-05-09,1.0154450762689915
P015,2023-05-10,1.0081233
P015,2023-05-11,1.00123461
P015,2023-05-12,0.99446881
P015,2023-05-13,0.62316744
P015,2023-05-14,0.6185588546536966
P015,2023-05-15,0.973302177859692
P015,2023-05-16,0.9669562533333333
P015,2023-05-17,0.95998947
P015,2023-05-18,0.5950747751154345
P015,2023-05-19,0.94616733
P015,2023-05-20,0.5826068948845655
P015,2023-05-21,0.5758829101154345
P015,2023-05-22,0.9186200247017438
P015,2023-05-23,0.9075960294034875
P015,2023-05-24,0.896572034105231
P015,2023-05-25,0.88492718
P015,2023-05-26,0.87373671
P015,2023-05-27,0.530439884792218
P015,2023-05-28,0.5235462697229575
P015,2023-05-29,0.51616261
P015,2023-05-30,0.8462201625379829
P015,2023-05-31,0.83922295
P015,2023-06-01,0.83251217
P015,2023-06-02,0.82628514
P015,2023-06-03,0.4917698199999999
P015,2023-06-04,0.48718236732684816
P015,2023-06-05,0.8070978833333334
P015,2023-06-06,0.8007837566666667
P015,2023-06-07,0.79446963
P015,2023-06-08,0.78834976
P015,2023-06-09,0.78271833
P015,2023-06-10,0.4591263015512323
P015,2023-06-11,0.45440892577561615
P015,2023-06-12,0.764439760397675
P015,2023-06-13,0.7593866296023251
P015,2023-06-14,0.75371264
P015,2023-06-15,0.75196144
P015,2023-06-16,0.7498276
P015,2023-06-17,0.4333911620129701
P015,2023-06-18,0.43081667100648496
P015,2023-06-19,0.7436053533333333
P015,2023-06-20,0.7415751466666667
P015,2023-06-21,0.73954494
P015,2023-06-22,0.73756952
P015,2023-06-23,0.73562236
P015,2023-06-24,0.4162925357717155
P015,2023-06-25,0.417878718529832
P015,2023-06-26,0.7299857366666667
P015,2023-06-27,0.7281566633333334
P015,2023-06-28,0.72632759
P015,2023-06-29,0.72456012
P015,2023-06-30,0.72282417
P015,2023-07-01,0.41534959666666665
P015,2023-07-02,0.41434012833333334
P015,2023-07-03,0.71784297
P015,2023-07-04,0.71623738
P015,2023-07-05,0.71463179
P015,2023-07-06,0.71309348
P015,2023-07-07,0.7115894
P015,2023-07-08,0.4087634133333333
P015,2023-07-09,0.40786092166666665
P015,2023-07-10,0.7073214566666667
P015,2023-07-11,0.7059576433333333
P015,2023-07-12,0.70459383
P015,2023-07-13,0.70330177
P015,2023-07-14,0.40367235
P015,2023-07-15,0.40108498333333337
P015,2023-07-16,0.39849761666666667
P015,2023-07-17,0.6930631566666666
P015,2023-07-18,0.6892184633333334
P015,2023-07-19,0.68537377
P015,2023-07-20,0.68160405
P015,2023-07-21,0.67787213
P015,2023-07-22,0.37882494666666666
P015,2023-07-23,0.37542000333333336
P015,2023-07-24,0.66694293
P015,2023-07-25,0.66336361
P015,2023-07-26,0.65978429
P015,2023-07-27,0.6562819
P015,2023-07-28,0.6528181
P015,2023-07-29,0.35554434
P015,2023-07-30,0.352262585
P015,2023-07-31,0.6437456166666666
P015,2023-08-01,0.6414846633333333
P015,2023-08-02,0.63922371
P015,2023-08-03,0.63599241
P015,2023-08-04,0.63279988
P015,2023-08-05,0.33627592
P015,2023-08-06,0.33311863999999997
P015,2023-08-07,0.6234931133333333
P015,2023-08-08,0.6204552266666666
P015,2023-08-09,0.61741734
P015,2023-08-10,0.61445638
P015,2023-08-11,0.61153372
P015,2023-08-12,0.31473185333333337
P015,2023-08-13,0.31169826666666667
P015,2023-08-14,0.60526353
P015,2023-08-15,0.30569212
P015,2023-08-16,0.60418495
P015,2023-08-17,0.60818379
P015,2023-08-18,0.61221982
P015,2023-08-19,0.32081825373022793
P015,2023-08-20,0.32459978716278487
P015,2023-08-21,0.6227081292387557
P015,2023-08-22,0.6281397190228653
P015,2023-08-23,0.63295045
P015,2023-08-24,0.63720497
P015,2023-08-25,0.64149501
P015,2023-08-26,0.34798013155123214
P015,2023-08-27,0.3520415381024644
P015,2023-08-28,0.6539885878596919
P015,2023-08-29,0.6590384333333332
P015,2023-08-30,0.66346742
P015,2023-08-31,0.6679641
P015,2023-09-01,0.66894318
P015,2023-09-02,0.3889517682178989
P015,2023-09-03,0.39617547910894957
P015,2023-09-04,0.6994915437310083
P015,2023-09-05,0.7104958862689917
P015,2023-09-06,0.72087937
P015,2023-09-07,0.7316883
P015,2023-09-08,0.74205947
P015,2023-09-09,0.4500644368975356
P015,2023-09-10,0.4596222884487678
P015,2023-09-11,0.7752532566666667
P015,2023-09-12,0.7868309921403079
P015,2023-09-13,0.79716701
P015,2023-09-14,0.80818007
P015,2023-09-15,0.81968868
P015,2023-09-16,0.5097811917821011
P015,2023-09-17,0.5177793108910506
P015,2023-09-18,0.8405143499999999
P015,2023-09-19,0.8467494000000001
P015,2023-09-20,0.85298445
P015,2023-09-21,0.85593616
P015,2023-09-22,0.86155229
P015,2023-09-23,0.5473275451154345
P015,2023-09-24,0.5515711848845656
P015,2023-09-25,0.8826310707953502
P015,2023-09-26,0.8899025503976752
P015,2023-09-27,0.89717403
P015,2023-09-28,0.90403045
P015,2023-09-29,0.9110908
P015,2023-09-30,0.5825562686796366
P015,2023-10-01,0.5885846316666666
P015,2023-10-02,0.9334500837310084
P015,2023-10-03,0.9411609062689915
P015,2023-10-04,0.94825087
P015,2023-10-05,0.95553375
P015,2023-10-06,0.96293871
P015,2023-10-07,0.6232044135642023
P015,2023-10-08,0.6292457467821012
P015,2023-10-09,0.986773100397675
P015,2023-10-10,0.9945487707953501
P015,2023-10-11,1.0029453
P015,2023-10-12,1.01029637
P015,2023-10-13,1.0182684
P015,2023-10-14,0.6676630048845655
P015,2023-10-15,0.6738608901154344
P015,2023-10-16,1.0445386037310085
P015,2023-10-17,1.0529279474620168
P015,2023-10-18,1.06193815
P015,2023-10-19,1.07022661
P015,2023-10-20,1.07815231
P015,2023-10-21,0.7146228351154345
P015,2023-10-22,0.7218281298845656
P015,2023-10-23,1.1049925907953504
P015,2023-10-24,1.11474135920465
P015,2023-10-25,1.12324841
P015,2023-10-26,1.13152172
P015,2023-10-27,1.1403316
P015,2023-10-28,0.7632834051154344
P015,2023-10-29,0.7703084575577172
P015,2023-10-30,1.1675476799999998
P015,2023-10-31,1.17647481
P015,2023-11-01,0.79152004
P015,2023-11-02,1.19432907
P015,2023-11-03,1.20338524
P015,2023-11-04,0.8122154221385213
P015,2023-11-05,0.8197672757229574
P015,2023-11-06,1.229771757859692
P015,2023-11-07,1.2386763245263586
P015,2023-11-08,1.24820175
P015,2023-11-09,1.25652994
P015,2023-11-10,1.26528226
P015,2023-11-11,0.86014083
P015,2023-11-12,0.8674085723268484
P015,2023-11-13,1.2909816437310084
P015,2023-11-14,1.299403507462017
P015,2023-11-15,1.30844623
P015,2023-11-16,1.31649837
P015,2023-11-17,1.32451339
P015,2023-11-18,0.906820886204929
P015,2023-11-19,0.9124081684487679
P015,2023-11-20,1.349620422140308
P015,2023-11-21,1.3568411966666665
P015,2023-11-22,1.36468283
P015,2023-11-23,1.3718905
P015,2023-11-24,1.37923523
P015,2023-11-25,0.9482269859740599
P015,2023-11-26,0.9534053829870298
P015,2023-11-27,1.4012132237310082
P015,2023-11-28,1.4087304662689915
P015,2023-11-29,1.41562685
P015,2023-11-30,1.42182828
P015,2023-12-01,1.42809428
P015,2023-12-02,0.9839731697691311
P015,2023-12-03,0.9887173048845656
P015,2023-12-04,1.4485403421403078
P015,2023-12-05,1.4544238654736414
P015,2023-12-06,1.45968653
P015,2023-12-07,1.46527996
P015,2023-12-08,1.4706333
P015,2023-12-09,1.014435809769131
P015,2023-12-10,1.0183728098845655
P015,2023-12-11,1.4876939762689916
P015,2023-12-12,1.4930937725379831
P015,2023-12-13,1.49787271
P015,2023-12-14,1.50205533
P015,2023-12-15,1.50682289
P015,2023-12-16,1.0399008564357977
P015,2023-12-17,1.0435852028715955
P015,2023-12-18,1.5207608437310085
P015,2023-12-19,1.5259622450759665
P015,2023-12-20,1.52930107
P015,2023-12-21,1.53323461
P015,2023-12-22,1.53637225
P015,2023-12-23,1.0613697528715955
P015,2023-12-24,1.0637821264357978
P015,2023-12-25,1.0661945
P015,2023-12-26,1.5523958333333336
P015,2023-12-27,1.55587858
P015,2023-12-28,1.55876551
